ID,Palabra_ES,Categoria,Genero,Traduccion_EN,Traducciones_alt,Frase_ejemplo,Tema,Imagen,Audio
606ddd3b,enviar,verb,∅,send,,Envió el informe por correo electrónico esta mañana.,verbos tecnologia,"<img src=""606ddd3b.jpg"">",[sound:606ddd3b.mp3]
bd4c12ba,escribir,verb,∅,write,,Escribió un mensaje rápido antes de la reunión.,verbos tecnologia,"<img src=""bd4c12ba.jpg"">",[sound:bd4c12ba.mp3]
855250ce,evidenciar,verb,∅,evidence,"show, demonstrate",Los datos evidencian un aumento en las ventas.,verbos,,
775d86a5,explicar,verb,∅,explain,,El jefe explicó el nuevo proyecto al equipo.,verbos,"<img src=""775d86a5.jpg"">",[sound:775d86a5.mp3]
6a0b27f7,gritar,verb,∅,shout,,Gritó de alegría cuando recibió la oferta de trabajo.,verbos emociones,,
6bf62abc,hablar,verb,∅,talk,,Hablaron sobre el viaje durante la cena.,verbos,"<img src=""6bf62abc.jpg"">",[sound:6bf62abc.mp3]
a8633439,jurar,verb,∅,swear,,El testigo juró decir la verdad ante el juez.,verbos ley_crimen,,
86d49e64,llamar,verb,∅,call,,La llamó por teléfono para confirmar la reunión.,verbos tecnologia,,
8aa0f8e5,mentir,verb,∅,lying,,Mintió sobre el motivo de su ausencia en el trabajo.,verbos,,
a045a24a,mostrar,verb,∅,show,,Le mostró el informe antes de enviarlo.,verbos,"<img src=""a045a24a.jpg"">",[sound:a045a24a.mp3]
cba4a3b9,pedir,verb,∅,order,ask for,Pidió una ensalada y un café en el restaurante.,verbos comida,"<img src=""cba4a3b9.jpg"">",[sound:cba4a3b9.mp3]
bc675600,perdonar,verb,∅,forgive,,Lo perdonó después de una larga conversación.,verbos emociones,,
f037bf01,preguntar,verb,∅,inquire now,ask,Preguntó por el horario del vuelo en el mostrador.,verbos,,
9ef0698c,presentar,verb,∅,submit,introduce,Presentó el proyecto ante todo el equipo.,verbos trabajo,,
3e8ef5c0,prometer,verb,∅,promise,,Prometió terminar el informe antes del viernes.,verbos,"<img src=""3e8ef5c0.jpg"">",[sound:3e8ef5c0.mp3]
895229da,referir,verb,∅,refer,,Se refirió al correo que había enviado antes.,verbos,,
62954744,responder,verb,∅,reply,answer,Respondió el correo en cuanto lo leyó.,verbos tecnologia,,
a109186f,significar,verb,∅,signify,,Esa palabra significa algo distinto en España.,verbos,,
16470972,abandonar,verb,∅,abandon,leave,Abandonó el proyecto por falta de tiempo.,verbos,,
e0535407,alejar,verb,∅,zoom out,move away,Alejó la imagen para ver el mapa completo.,verbos tecnologia,,
16cc89f2,andar,verb,∅,walk,,Le gusta andar por el parque después del trabajo.,verbos rutina_diaria,"<img src=""16cc89f2.jpg"">",[sound:16cc89f2.mp3]
078d8b95,bajar,verb,∅,down,"go down, download",Bajó el archivo antes de la reunión.,verbos tecnologia,"<img src=""078d8b95.jpg"">",[sound:078d8b95.mp3]
2047c8c7,caer,verb,∅,fall,,Se cayó por las escaleras del metro.,verbos,"<img src=""2047c8c7.jpg"">",[sound:2047c8c7.mp3]
ccb83519,caminar,verb,∅,walking,,Camina al trabajo todas las mañanas.,verbos rutina_diaria,"<img src=""ccb83519.jpg"">",[sound:ccb83519.mp3]
c1a8796a,conducir,verb,∅,drive,,Condujo durante horas para llegar a la costa.,verbos viajes,,
f99046b2,correr,verb,∅,running,,Corre todas las mañanas antes de ir a trabajar.,verbos rutina_diaria,,
b3647928,cruzar,verb,∅,cross,,Cruzó la calle para llegar a la oficina a tiempo.,verbos ciudad,,
c3f49e4f,desaparecer,verb,∅,disappear,,El documento desapareció de su escritorio.,verbos,"<img src=""c3f49e4f.jpg"">",[sound:c3f49e4f.mp3]
b2eccf65,entrar,verb,∅,enter,,Entró a la oficina justo a tiempo para la reunión.,verbos,"<img src=""b2eccf65.jpg"">",[sound:b2eccf65.mp3]
60657ccb,escapar,verb,∅,escape,,El sospechoso escapó antes de que llegara la policía.,verbos ley_crimen,,
3b3aca4b,huir,verb,∅,flee,,Los ladrones huyeron antes de que llegara la policía.,verbos ley_crimen,"<img src=""3b3aca4b.jpg"">",[sound:3b3aca4b.mp3]
d74eea48,ir,verb,∅,go,,Va al trabajo en tren todos los días.,verbos,"<img src=""d74eea48.jpg"">",[sound:d74eea48.mp3]
bbfa18ce,largar,verb,∅,leave,"get out, get lost",Le dijo que se largara de la oficina.,verbos lenguaje_coloquial,"<img src=""bbfa18ce.jpg"">",[sound:bbfa18ce.mp3]
bb52e40c,llegar,verb,∅,get there,arrive,Llegó tarde al aeropuerto y perdió el vuelo.,verbos viajes,,
e395acb5,manejar,verb,∅,handle,drive,Maneja todos los días para ir al trabajo.,verbos viajes,,
0a3b8c6c,nadar,verb,∅,swim,,Nada en la piscina antes de ir a trabajar.,verbos rutina_diaria,"<img src=""0a3b8c6c.jpg"">",[sound:0a3b8c6c.mp3]
73b3706a,parar,verb,∅,stop,,El autobús paró justo enfrente de la oficina.,verbos,"<img src=""73b3706a.jpg"">",[sound:73b3706a.mp3]
cf5f1c5c,partir,verb,∅,leave,depart,El tren partió a las ocho en punto.,verbos viajes,"<img src=""cf5f1c5c.jpg"">",[sound:cf5f1c5c.mp3]
06a85d6d,pasear,verb,∅,walk,to stroll,Pasea por el parque después de comer.,rutina_diaria verbos,"<img src=""06a85d6d.jpg"">",[sound:06a85d6d.mp3]
947c1a32,regresar,verb,∅,back,"to go back, to come back",Ha regresado de su viaje a Portugal esta mañana.,viajes verbos,"<img src=""947c1a32.jpg"">",[sound:947c1a32.mp3]
4f004a55,salir,verb,∅,exit,"to go out, to leave",Sale de la oficina a las seis todos los días.,rutina_diaria verbos,,
8a629778,saltar,verb,∅,jump,,El corredor salta los obstáculos con facilidad.,verbos,,
4fd76e8e,seguir,verb,∅,follow,"to continue, to keep on",Sigue las instrucciones del manual paso a paso.,verbos,,
8344c850,subir,verb,∅,top,"to go up, to upload",Sube las escaleras porque el ascensor está averiado.,verbos,,
2108a729,venir,verb,∅,come,,Viene a la reunión todos los lunes por la mañana.,verbos,"<img src=""2108a729.jpg"">",[sound:2108a729.mp3]
68814046,viajar,verb,∅,travel,,Ha viajado por Europa durante todo el verano.,viajes verbos,"<img src=""68814046.jpg"">",[sound:68814046.mp3]
4d9fb35f,visitar,verb,∅,visit,,Ha visitado varios museos durante su viaje a Roma.,viajes verbos,"<img src=""4d9fb35f.jpg"">",[sound:4d9fb35f.mp3]
63057c18,volar,verb,∅,fly,,Vuela a Madrid por motivos de trabajo.,viajes verbos,,
1355df74,volver,verb,∅,back,"to come back, to go back",Vuelve a casa tarde después del trabajo.,verbos,"<img src=""1355df74.jpg"">",[sound:1355df74.mp3]
3fa24ec4,apestar,verb,∅,stink,"to smell bad, to reek",La basura apesta si no se saca a tiempo.,verbos,"<img src=""3fa24ec4.jpg"">",[sound:3fa24ec4.mp3]
e9f14aa1,escuchar,verb,∅,listen,,Escucha música mientras trabaja.,verbos,,
cacf58f4,mirar,verb,∅,watch,to look at,Mira el informe antes de enviarlo al jefe.,verbos,"<img src=""cacf58f4.jpg"">",[sound:cacf58f4.mp3]
c27b2790,oler,verb,∅,smell,,La cocina huele a café por las mañanas.,verbos,,
9a991c4c,oír,verb,∅,hear,,Ha oído un ruido extraño en el motor del coche.,verbos,,
d85e336d,sonar,verb,∅,sonar,"to ring, to sound",El teléfono suena durante la reunión.,verbos,,
a88fcdf2,tocar,verb,∅,touch,to play (an instrument),Toca la guitarra en un grupo los fines de semana.,verbos,,
0812f14f,ver,verb,∅,view,to watch,Ha visto esa película dos veces este mes.,verbos,,
c1345b53,aceptar,verb,∅,accept,,Ha aceptado la oferta de trabajo en Madrid.,verbos,,
37107325,adivinar,verb,∅,guess,,Adivina el precio del billete antes de comprarlo.,verbos,,
53834f54,aprender,verb,∅,learn,,Aprende inglés por las tardes después del trabajo.,verbos,"<img src=""53834f54.jpg"">",[sound:53834f54.mp3]
547d827e,averiguar,verb,∅,find out,,Ha averiguado el horario del próximo tren.,verbos,,
5035d74e,buscar,verb,∅,search,to look for,Busca piso cerca del centro de la ciudad.,verbos,"<img src=""5035d74e.jpg"">",[sound:5035d74e.mp3]
a2cf809b,comprender,verb,∅,understand,,Comprende perfectamente las instrucciones del proyecto.,verbos,"<img src=""a2cf809b.jpg"">",[sound:a2cf809b.mp3]
890ce58e,conocer,verb,∅,learn more,"to know, to meet",Conoce bien la ciudad porque vivió allí.,verbos,"<img src=""890ce58e.jpg"">",[sound:890ce58e.mp3]
bf7eceea,creer,verb,∅,believe,,Cree que el proyecto terminará a tiempo.,verbos,"<img src=""bf7eceea.jpg"">",[sound:bf7eceea.mp3]
b4b2e185,decidir,verb,∅,decide,,Ha decidido cambiar de trabajo este año.,verbos,,
c7ebbeeb,descubrir,verb,∅,discover,,Ha descubierto un error en el contrato.,verbos,,
1600272b,diferenciar,verb,∅,differentiate,to distinguish,Le cuesta diferenciar entre los dos productos.,verbos,,
a3ea670a,dudar,verb,∅,doubt,,Duda entre aceptar el puesto o no.,verbos,"<img src=""a3ea670a.jpg"">",[sound:a3ea670a.mp3]
924e690d,elegir,verb,∅,choose,to select,Elige el vuelo más barato para el viaje.,verbos,"<img src=""924e690d.jpg"">",[sound:924e690d.mp3]
8f5e15b7,encontrar,verb,∅,find,,Ha encontrado las llaves debajo del sofá.,verbos,"<img src=""8f5e15b7.jpg"">",[sound:8f5e15b7.mp3]
17fc6129,enseñar,verb,∅,teach,to show,Enseña español a estudiantes extranjeros.,verbos,"<img src=""17fc6129.jpg"">",[sound:17fc6129.mp3]
eb4592e0,entender,verb,∅,understand,,No entiende bien las instrucciones del formulario.,verbos,"<img src=""eb4592e0.jpg"">",[sound:eb4592e0.mp3]
f1ce9295,estudiar,verb,∅,study,,Estudia por las noches después de trabajar.,verbos,"<img src=""f1ce9295.jpg"">",[sound:f1ce9295.mp3]
f0c9d703,imaginar,verb,∅,imagine,,Se imagina viviendo en otro país.,verbos,"<img src=""f0c9d703.jpg"">",[sound:f0c9d703.mp3]
3f60eb79,leer,verb,∅,read,,Lee el periódico todas las mañanas.,verbos,"<img src=""3f60eb79.jpg"">",[sound:3f60eb79.mp3]
ff15c986,olvidar,verb,∅,forget,,Ha olvidado el paraguas en la oficina.,verbos,,
a68edf25,pensar,verb,∅,think,,Piensa cambiar de casa el próximo año.,verbos,"<img src=""a68edf25.jpg"">",[sound:a68edf25.mp3]
1c115fd9,preferir,verb,∅,prefer,,Prefiere viajar en tren en vez de en avión.,verbos,"<img src=""1c115fd9.jpg"">",[sound:1c115fd9.mp3]
867a5a11,recordar,verb,∅,remember,to remind,Recuerda la reunión de mañana por la tarde.,verbos,"<img src=""867a5a11.jpg"">",[sound:867a5a11.mp3]
f8609e71,resolver,verb,∅,solve,,Ha resuelto el problema técnico del servidor.,verbos,,
b012f9e2,revisar,verb,∅,review,to check,Revisa el informe antes de enviarlo al cliente.,trabajo verbos,"<img src=""b012f9e2.jpg"">",[sound:b012f9e2.mp3]
2bde79bf,saber,verb,∅,know,,Sabe hablar tres idiomas.,verbos,"<img src=""2bde79bf.jpg"">",[sound:2bde79bf.mp3]
f26d39eb,suponer,verb,∅,suppose,to assume,Supone que el vuelo llegará con retraso.,verbos,"<img src=""f26d39eb.jpg"">",[sound:f26d39eb.mp3]
167cad9f,aguantar,verb,∅,hold on,"to put up with, to endure",Aguanta mucho estrés en el trabajo.,verbos,,
a0426f66,alegrar,verb,∅,brighten up,"to make happy, to cheer up",La noticia le alegra el día.,emociones verbos,,
36341cbb,amar,verb,∅,love,,Ama su trabajo a pesar del estrés.,emociones verbos,"<img src=""36341cbb.jpg"">",[sound:36341cbb.mp3]
ad552fc4,calmar,verb,∅,calm,"to calm down, to soothe",El café caliente le calma los nervios.,emociones verbos,"<img src=""ad552fc4.jpg"">",[sound:ad552fc4.mp3]
3f5686c4,confiar,verb,∅,trust,"to trust, to rely on",Confía en su equipo para terminar el proyecto.,emociones verbos,"<img src=""3f5686c4.jpg"">",[sound:3f5686c4.mp3]
85b1f050,contentar,verb,∅,please,"to satisfy, to make happy",Es difícil contentar a todos los clientes.,emociones verbos,"<img src=""85b1f050.jpg"">",[sound:85b1f050.mp3]
a355db57,desear,verb,∅,desire,to wish,Desea encontrar un trabajo mejor pagado.,emociones verbos,"<img src=""a355db57.jpg"">",[sound:a355db57.mp3]
c5b5bab6,encantar,verb,∅,enchant,"to love (something), to delight",Le encanta viajar en verano.,emociones verbos,,
cb72558a,esperar,verb,∅,wait,"to hope, to expect",Espera el autobús en la parada de siempre.,verbos,"<img src=""cb72558a.jpg"">",[sound:cb72558a.mp3]
eeaf293f,gustar,verb,∅,like,,Le gusta mucho la comida picante.,emociones verbos,"<img src=""eeaf293f.jpg"">",[sound:eeaf293f.mp3]
533f601b,importar,verb,∅,import,"to matter, to care",No le importa trabajar los fines de semana.,emociones verbos,"<img src=""533f601b.jpg"">",[sound:533f601b.mp3]
ac37f71c,interesar,verb,∅,interest,,Le interesa mucho el mercado de tecnología.,emociones verbos,,
f42e6c8c,llorar,verb,∅,cry,,Ha llorado de alegría al recibir la noticia.,emociones verbos,,
a493f8c0,molestar,verb,∅,disturb,"to bother, to annoy",Le molesta el ruido de la calle por la noche.,emociones verbos,,
148843b3,odiar,verb,∅,hate,,Odia madrugar los lunes.,emociones verbos,"<img src=""148843b3.jpg"">",[sound:148843b3.mp3]
80bb8c4a,preocupar,verb,∅,worry,to worry,Le preocupa el precio del alquiler.,emociones verbos,,
c2a9a78d,querer,verb,∅,want,"to love, to want",Quiere cambiar de ciudad el próximo año.,verbos,,
f4723cc4,relajar,verb,∅,relax,"to relax, to unwind",Un baño caliente le relaja después del trabajo.,emociones verbos,"<img src=""f4723cc4.jpg"">",[sound:f4723cc4.mp3]
50fd9f61,respetar,verb,∅,respect,,Respeta mucho la opinión de sus compañeros.,emociones verbos,,
350aef0d,sentir,verb,∅,feel,"to be sorry, to sense",Siente mucho no poder ir a la boda.,emociones verbos,"<img src=""350aef0d.jpg"">",[sound:350aef0d.mp3]
a23a65b0,soportar,verb,∅,endure,"to put up with, to bear",No soporta el tráfico de la ciudad.,emociones verbos,"<img src=""a23a65b0.jpg"">",[sound:a23a65b0.mp3]
11e54782,sorprender,verb,∅,surprise,,Le ha sorprendido el resultado del examen.,emociones verbos,"<img src=""11e54782.jpg"">",[sound:11e54782.mp3]
f0bd41e4,sufrir,verb,∅,suffer,to suffer from,Sufre mucho estrés por el nuevo puesto.,emociones verbos,"<img src=""f0bd41e4.jpg"">",[sound:f0bd41e4.mp3]
0fb503b4,temer,verb,∅,fear,to be afraid of,Teme perder su empleo por la crisis.,emociones verbos,"<img src=""0fb503b4.jpg"">",[sound:0fb503b4.mp3]
706fd621,apostar,verb,∅,bet,to bet on,Apuesta parte de su sueldo en la lotería.,verbos,,
a2201c35,comprar,verb,∅,buy now,to buy,Ha comprado un billete de tren para mañana.,verbos,,
3b75fcc1,conseguir,verb,∅,get,"to manage to, to obtain",Ha conseguido un ascenso en la empresa.,verbos,"<img src=""3b75fcc1.jpg"">",[sound:3b75fcc1.mp3]
1269ab81,costar,verb,∅,cost,,El billete de avión cuesta más de lo esperado.,cantidad_grado verbos,"<img src=""1269ab81.jpg"">",[sound:1269ab81.mp3]
ac638a13,dar,verb,∅,give,,Le da las gracias por su ayuda.,verbos,"<img src=""ac638a13.jpg"">",[sound:ac638a13.mp3]
b2e031ff,donar,verb,∅,donate,,Dona ropa usada a una organización benéfica.,verbos,,
e5e2227d,ganar,verb,∅,win,"to earn, to win",Gana un buen sueldo en su nuevo trabajo.,trabajo verbos,,
ee3cf03c,mantener,verb,∅,maintain,"to keep, to support (financially)",Mantiene a su familia con su sueldo.,verbos,"<img src=""ee3cf03c.jpg"">",[sound:ee3cf03c.mp3]
9e1e2cc2,obtener,verb,∅,get,,Ha obtenido el visado para trabajar en Canadá.,verbos,"<img src=""9e1e2cc2.jpg"">",[sound:9e1e2cc2.mp3]
ad095d51,pagar,verb,∅,pay,,Paga el alquiler el primer día de cada mes.,trabajo verbos,,
03f95d14,perder,verb,∅,losing,to lose,Ha perdido el tren por cinco minutos.,verbos,,
e46b4283,pertenecer,verb,∅,belong,to belong to,Pertenece a un club de senderismo.,verbos,,
985603f4,recibir,verb,∅,receive,,Recibe el paquete mañana por la tarde.,verbos,,
47c31184,recompensar,verb,∅,reward,,La empresa recompensa el buen trabajo con bonos.,verbos,"<img src=""47c31184.jpg"">",[sound:47c31184.mp3]
a5976d4d,recuperar,verb,∅,recover,"to recover, to get back",Ha recuperado el dinero que había perdido.,verbos,,
26f5581c,tener,verb,∅,have,,Tiene una reunión importante esta tarde.,verbos,"<img src=""26f5581c.jpg"">",[sound:26f5581c.mp3]
c78ed329,valer,verb,∅,worth,"to be worth, to cost",Este reloj vale mucho dinero.,cantidad_grado verbos,"<img src=""c78ed329.jpg"">",[sound:c78ed329.mp3]
1a19b396,vender,verb,∅,sell,,Vende productos artesanales por internet.,trabajo verbos,"<img src=""1a19b396.jpg"">",[sound:1a19b396.mp3]
bdc03f4c,abrir,verb,∅,open,,Abre la tienda a las nueve de la mañana.,verbos,"<img src=""bdc03f4c.jpg"">",[sound:bdc03f4c.mp3]
559e3e6b,atrapar,verb,∅,catch,to trap,Ha atrapado la pelota antes de que tocara el suelo.,verbos,"<img src=""559e3e6b.jpg"">",[sound:559e3e6b.mp3]
58c16320,cazar,verb,∅,hunting,to hunt,Caza en el campo durante el otoño.,naturaleza_animales verbos,,
5eb379cd,cerrar,verb,∅,close,,Cierra la tienda a las ocho de la noche.,trabajo verbos,,
503a8563,coger,verb,∅,grab,"to take, to make love (LatAm)",Coge el autobús para ir al trabajo.,verbos,,
c04764f7,cortar,verb,∅,cut,,Corta el pan antes de servir la cena.,verbos,"<img src=""c04764f7.jpg"">",[sound:c04764f7.mp3]
99a289c1,destruir,verb,∅,destroy,,El incendio ha destruido parte del edificio.,verbos,,
d9f5958e,echar,verb,∅,throw,"to throw out, to pour",Echa la carta al buzón de camino al trabajo.,verbos,,
2e8309df,golpear,verb,∅,hit,to strike,Ha golpeado la mesa sin querer al levantarse.,verbos,"<img src=""2e8309df.jpg"">",[sound:2e8309df.mp3]
fef4b7a4,guardar,verb,∅,save,"to keep, to store",Guarda los documentos importantes en una carpeta.,verbos,"<img src=""fef4b7a4.jpg"">",[sound:fef4b7a4.mp3]
9e2032ea,levantar,verb,∅,lift,,Levanta la caja con cuidado para no lastimarse la espalda.,verbos,,
c60398f3,llevar,verb,∅,carry,"to take, to wear",Lleva un traje nuevo a la entrevista de trabajo.,verbos,"<img src=""c60398f3.jpg"">",[sound:c60398f3.mp3]
558ddfdd,meter,verb,∅,to put in,"to insert, to put",Mete los documentos en la carpeta azul.,verbos,,
239b975d,mover,verb,∅,move,,Mueve la reunión al viernes por la tarde.,verbos,,
cff5a90f,poner,verb,∅,put,"to put on, to turn on",Pone la mesa antes de que lleguen los invitados.,verbos,"<img src=""cff5a90f.jpg"">",[sound:cff5a90f.mp3]
42dddb1a,quitar,verb,∅,remove,"to take away, to remove",Quita los platos de la mesa después de cenar.,verbos,"<img src=""42dddb1a.jpg"">",[sound:42dddb1a.mp3]
ee2cbef8,recoger,verb,∅,pick up,,Recoge el pedido en la tienda por la tarde.,verbos,"<img src=""ee2cbef8.jpg"">",[sound:ee2cbef8.mp3]
ec69a4c5,romper,verb,∅,break,,Ha roto el móvil al caérsele en el suelo.,verbos,"<img src=""ec69a4c5.jpg"">",[sound:ec69a4c5.mp3]
1acf3b8f,sacar,verb,∅,take out,,Saca dinero del cajero antes de salir de viaje.,verbos,,
c54285c4,sentar,verb,∅,to sit,,Sienta a los invitados en la mesa principal.,verbos,,
5aa1479f,soltar,verb,∅,release,to let go of,Suelta las maletas al llegar al hotel.,verbos,,
83e7b7bc,tirar,verb,∅,throw,to throw away,Tira la basura todas las noches.,verbos,,
4e3fce60,tomar,verb,∅,take,"to drink, to have",Toma un café antes de empezar a trabajar.,verbos,"<img src=""4e3fce60.jpg"">",[sound:4e3fce60.mp3]
6b131918,traer,verb,∅,bring,,Trae el ordenador portátil a la reunión.,verbos,,
358ade38,ayudar,verb,∅,help,,Ayuda a sus compañeros con el proyecto nuevo.,verbos,"<img src=""358ade38.jpg"">",[sound:358ade38.mp3]
d8cc7c49,compartir,verb,∅,share,,Comparte piso con dos amigos en el centro.,verbos,,
